folder,set_id,mode,task,problem_id,level,model_raw,model,correct,outcome,speedup,dram_util,compute_pct,power_w,energy_mj,fusion,occupancy,sol_score,timeout_recovered,total_turns,first_correct_step,wall_clock_s,llm_total_tokens
pop_l123_st_gpt,set1,st,14_TriangularMultiplicativeUpdateOutgoing.py,14,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,563.013533,5658
pop_l123_st_gpt,set1,st,7_Conv1d_FFT.py,7,1,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,85.008438,6633
pop_l123_st_gpt,set1,st,50_HiddenMarkovForward.py,50,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,1006.543059,4306
pop_l123_st_gpt,set1,st,30_SelectiveScan_Mamba.py,30,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,1,,609.969437,9897
pop_l123_st_gpt,set1,st,41_VariationalELBO.py,41,2,FW-GLM-5-1,fw-glm-5-1,False,error,,,,,,,,,False,1,,772.215201,6288
pop_l123_st_gpt,set1,st,12_DeepSeekMoEDispatchPermute.py,12,1,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,5.01,0.0,,,,11.43497350682008,0.0501,False,1,,1318.313596,13557
pop_l123_st_gpt,set1,st,29_logsumexp_across_virtual_ranks.py,29,1,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,199.416665,2943
pop_l123_st_gpt,set1,st,10_GaussianMixtureModelEM.py,10,3,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,673.63738,8614
pop_l123_st_gpt,set1,st,19_PairwiseDistanceMatrix.py,19,1,FW-GLM-5-1,fw-glm-5-1,True,correct,1.8594847775175642,4.61,36.02,0.0,0.0,12.0,24.83881057953053,0.3602,False,1,,367.055834,21273
pop_l123_st_gpt,set1,st,17_FP8ScaledAttention.py,17,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,1,,538.011241,3967
pop_l123_st_gpt,set1,st,9_AssociativeScan.py,9,1,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,87.184008,6452
pop_l123_st_gpt,set1,st,1_DeepSeekMLALoRAExpansion.py,1,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,574.401046,8563
pop_l123_st_gpt,set1,st,46_SteinVariationalGradient.py,46,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,1,,544.83969,4154
pop_l123_st_gpt,set1,st,13_QuantVLA_SelectiveLayoutFusion.py,13,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,42.397652,5044
pop_l123_st_gpt,set1,st,24_VoxelGridPooling.py,24,1,FW-GLM-5-1,fw-glm-5-1,True,correct,188.91050583657588,,,3137.07,458.28,213.5238,,1.0,False,1,,1471.070503,3379
pop_l123_st_gpt,set1,st,28_FusedGroupNormSiLU.py,28,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,498.813818,16198
pop_l123_st_gpt,set1,st,21_RadialBasisFunctionExpansion.py,21,1,FW-GLM-5-1,fw-glm-5-1,True,correct,0.6909518213866039,16.23,0.0,0.0,0.0,20.0,87.06722222026075,0.1623,False,1,,460.073308,4621
pop_l123_st_gpt,set1,st,35_FusedConv1dGroupNorm.py,35,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,0.2,16.81,,,,47.988824309096934,0.1681,False,1,,184.137288,9361
pop_l123_st_gpt,set1,st,6_TriangularAttention.py,6,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,1,,436.153057,7031
pop_l123_st_gpt,set1,st,7_Conv1d_Depthwise_Separable.py,7,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,1,,398.723791,5814
pop_l123_st_gpt,set1,st,4_MambaBlock.py,4,3,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,778.605229,25755
pop_l123_st_gpt,set1,st,7_GaussianProcessRegression.py,7,3,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,1642.125697,6188
pop_l123_st_gpt,set1,st,20_GatedDeltaNetLinearAttention.py,20,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,1539.429292,17305
pop_l123_st_gpt,set1,st,9_MetropolisHastingsStep.py,9,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,156.088592,15880
pop_l123_st_gpt,set1,st,11_DegreeNormalizedAggregation.py,11,1,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,1.21,0.0,,,,6.211601637332375,0.0121,False,1,,732.607981,14403
pop_l123_st_gpt,set1,st,12_BatchNorm_GELU_DilatedConv1d_ResAdd.py,12,2,FW-GLM-5-1,fw-glm-5-1,False,error,,,,,,,,,False,1,,350.509637,7042
pop_l123_st_gpt,set1,st,37_CSRFusedAttentionValue.py,37,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,1423.251482,11391
pop_l123_st_gpt,set1,st,2_FusedMultiStepDiffusionSolver.py,2,3,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,80.766891,7524
pop_l123_st_gpt,set1,st,16_HamiltonianMonteCarloStep.py,16,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,777.937891,5603
pop_l123_st_gpt,set1,st,48_ParticleFilter.py,48,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,264.555932,21166
pop_l123_st_gpt,set1,st,8_DeepSeekMoEGroundedTop2Routing.py,8,2,FW-GLM-5-1,fw-glm-5-1,True,correct,0.1597269624573379,0.39,0.0,0.0,0.0,20.0,12.497570508880145,0.0039,False,1,,1476.165773,3666
pop_l123_st_gpt,set1,st,31_FusedMLAAttention.py,31,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,79.476691,5606
pop_l123_st_gpt,set1,st,1_DilatedConvTower_GenomicBlock.py,1,3,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,606.397404,7183
pop_l123_st_gpt,set1,st,4_GFVLA_FusedSceneGraphUpdate.py,4,2,FW-GLM-5-1,fw-glm-5-1,True,correct,0.9919354838709677,,,0.0,0.0,1.0,,0.0992,False,1,,706.536939,12892
pop_l123_st_gpt,set1,st,18_CSRMultiHeadSpMM.py,18,1,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,0.05,0.0,,,,6.198829900732907,0.0005,False,1,,932.922996,17917
pop_l123_st_gpt,set1,st,5_LayerNorm_GELU_DilatedConv1d_ResAdd.py,5,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,17.42,35.92,,,,123.3143653627462,0.3592,False,1,,293.165099,4700
pop_l123_st_gpt,set1,st,10_SampledDenseDenseMatmulEdges.py,10,1,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,1,,645.830393,4285
pop_l123_st_gpt,set1,st,11_pipeline_three_stage_mlp.py,11,3,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,383.990199,6454
pop_l123_st_gpt,set1,st,32_MSAColumnAttention.py,32,2,FW-GLM-5-1,fw-glm-5-1,True,correct,0.9317073170731708,,,0.0,0.0,1.0,,0.0932,False,1,,973.25609,7035
pop_l123_st_gpt,set1,st,43_ContactMapPrediction.py,43,2,FW-GLM-5-1,fw-glm-5-1,True,correct,0.25411061285500747,0.24,0.0,369.64,241.86,6.8333,18.700152210100754,0.0024,False,1,,368.603903,13528
pop_l123_st_gpt,set1,st,6_HyenaOperator.py,6,3,FW-GLM-5-1,fw-glm-5-1,True,correct,0.9959514170040485,,,146.67,725.08,0.9682,,0.0996,False,1,,588.149034,13604
pop_l123_st_gpt,set1,st,2_GraphEdgeSoftmaxCSR.py,2,1,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,1,,800.833608,4575
pop_l123_st_gpt,set1,st,19_DepthwiseSeparableConv1D_GELU_ResAdd.py,19,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,265.702174,21175
pop_l123_st_gpt,set1,st,22_SE3InvariantLinear.py,22,1,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,1,,855.984718,4933
pop_l123_st_gpt,set1,st,30_broadcast_masked_from_row0.py,30,1,FW-GLM-5-1,fw-glm-5-1,True,correct,1.095890410958904,0.07,0.0,0.0,0.0,3.6667,11.020618452042557,0.0007,False,1,,346.363143,12441
pop_l123_st_gpt,set1,st,12_NormalizingFlowPlanar.py,12,3,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,1,,851.444675,20427
pop_l123_st_gpt,set1,st,27_permutation_all_to_all.py,27,1,FW-GLM-5-1,fw-glm-5-1,True,correct,4.967741935483871,0.04,0.0,0.0,0.0,4.0,10.276431315163709,0.0004,False,1,,821.138754,3689
pop_l123_st_gpt,set1,st,14_GaussianProcessRBFKernel.py,14,1,FW-GLM-5-1,fw-glm-5-1,True,correct,1.9452887537993921,1.11,26.8,0.0,0.0,4.1111,74.07191730541345,0.268,False,1,,409.280325,3991
pop_l123_st_gpt,set1,st,16_DeepSeekMoECombineScatter.py,16,1,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,330.5743,18347
pop_l123_st_gpt,set1,st,13_ConditionalVAELoss.py,13,3,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,284.44643,22662
pop_l123_st_gpt,set1,st,3_FusedCrossAttentionRoPEDropout.py,3,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,176.47374,11327
pop_l123_st_gpt,set1,st,20_RotaryPositionEmbeddingBio.py,20,1,FW-GLM-5-1,fw-glm-5-1,True,correct,9.207003089598352,21.89,18.34,0.0,0.0,9.0,71.23641088047158,0.2189,False,1,,310.266508,17288
pop_l123_st_gpt,set1,st,36_InvariantPointAttention.py,36,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,151.998389,10465
pop_l123_st_gpt,set1,st,3_CSRSpMMMessagePassing.py,3,1,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,1.76,0.0,,,,6.202507719481046,0.0176,False,1,,349.986845,12086
pop_l123_st_gpt,set1,st,32_argmax_tiebreak_smallest_rank.py,32,1,FW-GLM-5-1,fw-glm-5-1,True,correct,12.98662704309064,0.19,0.0,0.0,0.0,94.0,11.19975317348378,0.0019,False,1,,655.777649,6025
pop_l123_st_gpt,set1,st,8_SegmentTopKCSR.py,8,1,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,47.802121,3517
pop_l123_st_gpt,set1,st,40_SmithWatermanDPScore.py,40,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,504.496111,4623
pop_l123_st_gpt,set1,st,26_RoPEKVCacheUpdate.py,26,2,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,576.453401,20114
pop_l123_st_gpt,set1,st,33_VectorizedPoseTransformFused.py,33,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,0.43,0.0,,,,12.093776032896718,0.0043,False,1,,764.127484,22746
pop_l123_st_gpt,set1,st,15_GQAKVHeadExpansionAttention.py,15,2,FW-GLM-5-1,fw-glm-5-1,True,correct,403.1390134529148,1.16,5.08,0.0,0.0,9720.6,15.902253730947308,0.0508,False,1,,964.793153,16989
pop_l123_st_gpt,set1,st,31_bitmask_or_popcount.py,31,1,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,70.198108,5756
pop_l123_st_gpt,set1,st,6_EdgeSoftmaxMultiHeadCSR.py,6,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,232.434705,3861
pop_l123_st_gpt,set1,st,15_GQAKVHeadExpansionAttention.py,15,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,529.522649,3684
pop_l123_st_gpt,set1,st,7_Conv1d_FFT.py,7,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,237.233486,3772
pop_l123_st_gpt,set1,st,9_AssociativeScan.py,9,1,grok-4.3,grok-4.3,True,correct,103.1615925058548,13.85,0.0,0.0,0.0,24583.0,12.44154487868896,0.1385,False,1,,246.699013,2688
pop_l123_st_gpt,set1,st,31_FusedMLAAttention.py,31,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,511.430908,4603
pop_l123_st_gpt,set1,st,25_OuterProductMean.py,25,2,grok-4.3,grok-4.3,True,correct,0.9747899159663866,,,648.88,229.36,1.9737,,0.0975,False,1,,425.030643,3860
pop_l123_st_gpt,set1,st,26_ImportanceSampling.py,26,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,289.919236,5870
pop_l123_st_gpt,set1,st,26_RoPEKVCacheUpdate.py,26,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,115.051389,3982
pop_l123_st_gpt,set1,st,8_EvoformerBlock.py,8,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,406.88858,6803
pop_l123_st_gpt,set1,st,48_ParticleFilter.py,48,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,285.372425,6169
pop_l123_st_gpt,set1,st,36_InvariantPointAttention.py,36,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,379.557067,6567
pop_l123_st_gpt,set1,st,28_DirichletMultinomialLogLikelihood.py,28,1,grok-4.3,grok-4.3,True,correct,0.018515624999999997,,,221.41,565.86,2.5714,,0.0019,False,1,,406.086488,2093
pop_l123_st_gpt,set1,st,21_RadialBasisFunctionExpansion.py,21,1,grok-4.3,grok-4.3,True,correct,0.7165991902834008,13.52,0.0,2483.02,1833.72,20.0,85.44124942733706,0.1352,False,1,,284.746565,2302
pop_l123_st_gpt,set1,st,24_KimiDeltaAttentionChannelwise.py,24,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,689.765707,3917
pop_l123_st_gpt,set1,st,31_bitmask_or_popcount.py,31,1,grok-4.3,grok-4.3,False,incorrect,,,,,,,,-1.0,False,1,,531.512365,1856
pop_l123_st_gpt,set1,st,10_GFVLA_FusedPairwiseNodeAggregate.py,10,2,grok-4.3,grok-4.3,True,correct,3.342036553524804e-05,0.05,0.0,120.31,460704.68,10.0,10.886818274667618,0.0005,False,1,,972.479912,3687
pop_l123_st_gpt,set1,st,5_LayerNorm_GELU_DilatedConv1d_ResAdd.py,5,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,293.609274,3457
pop_l123_st_gpt,set1,st,46_SteinVariationalGradient.py,46,2,grok-4.3,grok-4.3,True,correct,0.9396039603960396,,,0.0,0.0,0.9474,,0.094,False,1,,1001.23862,2851
pop_l123_st_gpt,set1,st,29_logsumexp_across_virtual_ranks.py,29,1,grok-4.3,grok-4.3,True,correct,5.60655737704918,0.1,0.0,0.0,0.0,20.0,9.848338485316848,0.001,False,1,,421.000652,2312
pop_l123_st_gpt,set1,st,47_virtual_all_gather_concat_linear.py,47,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,477.234348,3078
pop_l123_st_gpt,set1,st,8_DeepSeekMoEGroundedTop2Routing.py,8,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,351.921574,3910
pop_l123_st_gpt,set1,st,2_FusedMultiStepDiffusionSolver.py,2,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,128.763537,5655
pop_l123_st_gpt,set1,st,35_FusedConv1dGroupNorm.py,35,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1231.736677,3272
pop_l123_st_gpt,set1,st,1_Conv1d_Depthwise.py,1,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,856.638664,3394
pop_l123_st_gpt,set1,st,16_DeepSeekMoECombineScatter.py,16,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,3773.072967,2406
pop_l123_st_gpt,set1,st,14_GaussianProcessRBFKernel.py,14,1,grok-4.3,grok-4.3,False,incorrect,,,,,,,,-1.0,False,1,,649.600609,2303
pop_l123_st_gpt,set1,st,37_CSRFusedAttentionValue.py,37,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1244.211583,3784
pop_l123_st_gpt,set1,st,13_FarthestPointSampling3D.py,13,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,766.83628,4548
pop_l123_st_gpt,set1,st,4_GFVLA_FusedSceneGraphUpdate.py,4,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,361.38658,5755
pop_l123_st_gpt,set1,st,30_SelectiveScan_Mamba.py,30,2,grok-4.3,grok-4.3,False,incorrect,,100.0,6.71,,,,172.6096341861786,1.0,False,1,,721.448511,3154
pop_l123_st_gpt,set1,st,6_HyenaOperator.py,6,3,grok-4.3,grok-4.3,False,incorrect,,,,,,,,-1.0,False,1,,4007.595596,3043
pop_l123_st_gpt,set1,st,18_CSRMultiHeadSpMM.py,18,1,grok-4.3,grok-4.3,False,incorrect,,0.05,0.0,,,,6.198083354309756,0.0005,False,1,,233.361417,2433
pop_l123_st_gpt,set1,st,30_broadcast_masked_from_row0.py,30,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,407.598961,2851
pop_l123_st_gpt,set1,st,32_argmax_tiebreak_smallest_rank.py,32,1,grok-4.3,grok-4.3,True,correct,43.3641975308642,0.1,0.0,0.0,0.0,94.0,11.004108363163033,0.001,False,1,,294.460713,2467
pop_l123_st_gpt,set1,st,50_HiddenMarkovForward.py,50,2,grok-4.3,grok-4.3,False,error,,,,,,,,,False,1,,1275.131705,2732
pop_l123_st_gpt,set1,st,12_DeepSeekMoEDispatchPermute.py,12,1,grok-4.3,grok-4.3,False,incorrect,,0.04,0.0,,,,11.3766698860736,0.0004,False,1,,239.615627,2820
pop_l123_st_gpt,set1,st,20_GatedDeltaNetLinearAttention.py,20,2,grok-4.3,grok-4.3,False,incorrect,,0.12,0.0,,,,12.499644237709052,0.0012,False,1,,686.220721,2654
pop_l123_st_gpt,set1,st,17_CSRMaxAggregation.py,17,1,grok-4.3,grok-4.3,False,incorrect,,,,,,,,-1.0,False,1,,1255.114044,3091
pop_l123_st_gpt,set1,st,2_GraphEdgeSoftmaxCSR.py,2,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,500.797939,3270
pop_l123_st_gpt,set1,st,49_sum_gelu_across_virtual_ranks.py,49,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,25.499252,2738
pop_l123_st_gpt,set1,st,9_MetropolisHastingsStep.py,9,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,463.646081,3258
pop_l123_st_gpt,set1,st,7_Conv1d_Depthwise_Separable.py,7,2,grok-4.3,grok-4.3,False,incorrect,,30.42,59.28,,,,185.90939971629356,0.5928,False,1,,612.394148,4318
pop_l123_st_gpt,set1,st,11_pipeline_three_stage_mlp.py,11,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,814.466071,3339
pop_l123_st_gpt,set1,st,27_permutation_all_to_all.py,27,1,grok-4.3,grok-4.3,False,incorrect,,,,,,,,-1.0,False,1,,337.286336,1969
pop_l123_st_gpt,set1,st,12_BatchNorm_GELU_DilatedConv1d_ResAdd.py,12,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,323.151948,3256
pop_l123_st_gpt,set1,st,12_NormalizingFlowPlanar.py,12,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,210.943421,4162
pop_l123_st_gpt,set1,st,7_GaussianProcessRegression.py,7,3,grok-4.3,grok-4.3,True,correct,0.4479674796747967,,,295.86,3627.54,1.3861,,0.0448,False,1,,515.553537,2959
pop_l123_st_gpt,set1,st,10_SampledDenseDenseMatmulEdges.py,10,1,grok-4.3,grok-4.3,False,incorrect,,,,,,,,-1.0,False,1,,584.425585,2106
pop_l123_st_gpt,set1,st,9_BayesianLinearRegression.py,9,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,48.099512,3922
pop_l123_st_gpt,set1,st,22_FusedBallQuery3D.py,22,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,613.448158,4030
pop_l123_st_gpt,set1,st,14_TriangularMultiplicativeUpdateOutgoing.py,14,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,886.846571,6022
pop_l123_st_gpt,set1,st,28_FusedGroupNormSiLU.py,28,2,grok-4.3,grok-4.3,True,correct,1.3800904977375563,7.57,16.37,16496.56,242.92,6.0,23.87279354927423,0.1637,False,1,,275.228131,2919
pop_l123_st_gpt,set1,st,1_DeepSeekMLALoRAExpansion.py,1,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,509.309271,3366
pop_l123_st_gpt,set1,st,5_Conv1d_Causal.py,5,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,609.509845,3397
pop_l123_st_gpt,set1,st,6_TriangularAttention.py,6,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,52.033525,4762
pop_l123_st_gpt,set1,st,3_SSM2D_FusedBidirectionalCrossScan.py,3,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,87.183979,4741
pop_l123_st_gpt,set1,st,4_MambaBlock.py,4,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1426.37097,5015
pop_l123_st_gpt,set1,st,19_DepthwiseSeparableConv1D_GELU_ResAdd.py,19,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,379.534404,3938
pop_l123_st_gpt,set1,st,21_TriangularMultiplicativeUpdateIncoming.py,21,2,grok-4.3,grok-4.3,True,correct,3.8461538461538467,,,0.0,0.0,1.4429,,0.3846,False,1,,1142.529898,2668
pop_l123_st_gpt,set1,st,13_QuantVLA_SelectiveLayoutFusion.py,13,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,14.481277,3518
pop_l123_st_gpt,set1,st,4_GJKRobotEnvironmentIntersection.py,4,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1269.983399,5772
pop_l123_st_gpt,set1,st,20_RotaryPositionEmbeddingBio.py,20,1,grok-4.3,grok-4.3,False,incorrect,,29.0,31.64,,,,76.80362760951192,0.3164,False,1,,320.355267,2862
pop_l123_st_gpt,set1,st,33_VectorizedPoseTransformFused.py,33,2,grok-4.3,grok-4.3,False,incorrect,,0.43,0.0,,,,12.240699848489733,0.0043,False,1,,1236.915541,3241
pop_l123_st_gpt,set1,st,22_SE3InvariantLinear.py,22,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1180.904222,4786
pop_l123_st_gpt,set1,st,43_ContactMapPrediction.py,43,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,557.225748,4645
pop_l123_st_gpt,set1,st,1_DilatedConvTower_GenomicBlock.py,1,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,105.336785,2670
pop_l123_st_gpt,set1,st,10_GaussianMixtureModelEM.py,10,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,76.975342,7816
pop_l123_st_gpt,set1,st,23_virtual_all_reduce_mean.py,23,1,grok-4.3,grok-4.3,True,correct,1.453074433656958,0.27,0.0,0.0,0.0,2.0,12.332415442812637,0.0027,False,1,,1163.892593,1703
pop_l123_st_gpt,set1,st,8_SegmentTopKCSR.py,8,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,139.76066,4197
pop_l123_st_gpt,set1,st,45_AxialAttention.py,45,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,42.01039,4388
pop_l123_st_gpt,set1,st,3_CSRSpMMMessagePassing.py,3,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1102.723281,3094
pop_l123_st_gpt,set1,st,11_DegreeNormalizedAggregation.py,11,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,13.222438,3231
pop_l123_st_gpt,set1,st,44_ReparameterizationTrick.py,44,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,67.451795,5146
pop_l123_st_gpt,set1,st,32_MSAColumnAttention.py,32,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,610.924712,7565
pop_l123_st_gpt,set1,st,3_FusedCrossAttentionRoPEDropout.py,3,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,868.420388,4983
pop_l123_st_gpt,set1,st,41_VariationalELBO.py,41,2,grok-4.3,grok-4.3,True,correct,0.9857142857142857,,,0.0,0.0,1.0,,0.0986,False,1,,868.125524,2388
pop_l123_st_gpt,set1,st,16_HamiltonianMonteCarloStep.py,16,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,675.104861,4728
pop_l123_st_gpt,set1,st,23_GibbsSamplingStep.py,23,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,54.776786,5093
pop_l123_st_gpt,set1,st,5_FlowMatchingProbabilityFlowODE.py,5,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,146.379498,4669
pop_l123_st_gpt,set1,st,24_VoxelGridPooling.py,24,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,666.994701,4459
pop_l123_st_gpt,set1,st,17_FP8ScaledAttention.py,17,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,635.28068,4299
pop_l123_st_gpt,set1,st,13_ConditionalVAELoss.py,13,3,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,71.284953,4451
pop_l123_st_gpt,set1,st,15_COOScatterAddNodeFeatures.py,15,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,13.224469,2839
pop_l123_st_gpt,set1,st,39_Fused1DTemporalConvolution.py,39,2,grok-4.3,grok-4.3,False,incorrect,,1.53,6.4,,,,12.49566502680258,0.064,False,1,,728.077809,2797
pop_l123_st_gpt,set1,st,19_PairwiseDistanceMatrix.py,19,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,24.764096,3028
pop_l123_st_gpt,set1,st,40_SmithWatermanDPScore.py,40,2,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,441.290149,4088
pop_l123_st_gpt,set1,st,29_MSARowAttention.py,29,2,grok-4.3,grok-4.3,True,correct,0.6303763440860215,,,0.0,0.0,1.0,,0.063,False,1,,317.679001,3620
pop_l123_st_gpt,set1,st,42_BatchedForwardKinematics.py,42,2,grok-4.3,grok-4.3,True,correct,3.1403762662807524,0.05,0.0,0.0,0.0,14.0,3.9507871990121424,0.0005,False,1,,782.143298,2331
pop_l123_st_gpt,set1,st,25_virtual_reduce_scatter_masked_sum.py,25,1,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,306.499775,3106
l5_hw_translation_default_final_gpt,set2,default,27_batched_gemm.py,27,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,0.77,25.38,,,,48.25569791170452,0.2538,False,15,,1747.074837,262563
