folder,set_id,mode,model,problem_id,outcome,correct,total_turns,timeout_events,had_timeout,first_correct_step,mid_pass_step,error_types_str,num_tool_calls,tools_str
pop_l123_st_gpt,set1,st,gpt-5.5-priority,32,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,2,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,24,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,22,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,21,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,3,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,37,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,25,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,43,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,7,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,46,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,11,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,10,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,9,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,14,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,16,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,36,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,45,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,48,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,35,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,4,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,23,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,28,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,23,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,15,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,33,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,20,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,5,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,17,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,17,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,21,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,22,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,42,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,1,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,41,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,32,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,6,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,50,error,False,1,0,False,,,other_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,10,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,29,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,7,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,19,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,24,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,6,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,10,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,13,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,12,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,11,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,14,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,25,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,15,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,29,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,4,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,30,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,49,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,39,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,5,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,44,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,20,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,4,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,26,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,6,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,31,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,5,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,28,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,12,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,2,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,27,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,9,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,8,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,40,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,12,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,8,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,7,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,31,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,1,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,47,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,18,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,16,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,30,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,26,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,8,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,19,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,13,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,3,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,gpt-5.5-priority,9,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,9,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,39,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,25,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,6,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,1,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,15,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,5,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,13,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,22,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,47,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,25,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,4,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,10,error,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,23,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,23,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,21,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,28,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,45,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,42,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,29,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,17,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,8,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,3,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,24,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,44,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,26,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,5,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,49,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,14,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,7,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,50,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,30,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,41,error,False,1,0,False,,,other_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,12,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,29,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,10,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,19,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,17,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,9,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,1,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,46,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,13,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,24,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,28,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,21,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,35,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,6,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,7,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,4,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,7,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,20,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,9,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,11,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,12,error,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,37,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,2,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,16,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,48,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,8,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,31,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,1,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,4,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,18,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,5,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,10,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,11,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,32,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,43,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,6,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,2,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,19,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,22,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,30,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,12,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,27,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,14,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,16,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,13,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,3,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,20,correct,True,1,0,False,0.0,,,1,submit_kernel
pop_l123_st_gpt,set1,st,fw-glm-5-1,36,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
